id,formation_energy_ev_natom,bandgap_energy_ev
1,0.18861359357833862,1.458907127380371
2,0.07001952826976776,3.738870143890381
3,0.14717110991477966,3.565568447113037
4,0.025684073567390442,2.8983912467956543
5,0.1342863142490387,1.5501856803894043
6,0.07682249695062637,4.739800453186035
7,0.06889940798282623,3.260589599609375
8,0.12294814735651016,2.0318126678466797
9,0.06912104785442352,2.717015504837036
10,0.23281851410865784,2.9573159217834473
11,0.19881832599639893,1.8032106161117554
12,0.11358319967985153,2.5512399673461914
13,0.32339975237846375,1.0889722108840942
14,0.17976918816566467,1.7649251222610474
15,0.06478849053382874,0.9579510688781738
16,0.2467149943113327,3.528683662414551
17,0.2009582370519638,1.6889989376068115
18,0.21124716103076935,2.3883090019226074
19,0.3655184805393219,1.3334037065505981
20,0.1777452975511551,1.4657225608825684
21,0.08620966225862503,1.7775208950042725
22,0.16373930871486664,2.9131789207458496
23,0.17488959431648254,1.6870336532592773
24,0.17640991508960724,3.046982765197754
25,0.02807922288775444,2.585062265396118
26,0.14092904329299927,0.8681970834732056
27,0.24309460818767548,1.3536858558654785
28,0.21299360692501068,1.8259516954421997
29,0.12052568048238754,1.2414425611495972
30,0.23595678806304932,2.0744330883026123
31,0.23376432061195374,1.0388935804367065
32,0.14597123861312866,1.924850583076477
33,0.12506669759750366,1.4137026071548462
34,0.17877335846424103,1.7178409099578857
35,0.050496626645326614,0.9311407804489136
36,0.20967712998390198,0.8438231348991394
37,0.15118512511253357,3.650533437728882
38,0.14534033834934235,1.5579330921173096
39,0.2297709584236145,2.0092689990997314
40,0.10756780207157135,3.3584001064300537
41,0.05584026128053665,3.958484649658203
42,0.15466934442520142,3.136800765991211
43,0.05584026128053665,3.958484649658203
44,0.20322611927986145,1.2625279426574707
45,0.29909229278564453,0.8009998798370361
46,0.04509108141064644,3.8767120838165283
47,0.19438685476779938,1.8137681484222412
48,0.26117056608200073,1.9461476802825928
49,0.22653846442699432,3.3473029136657715
50,0.12037838995456696,1.243822693824768
51,0.14597123861312866,2.1042191982269287
52,0.09755164384841919,1.583237886428833
53,0.23183593153953552,1.5876641273498535
54,0.2564251720905304,2.814781665802002
55,0.12155887484550476,2.791680097579956
56,0.27850860357284546,0.48000261187553406
57,0.20056045055389404,2.371122360229492
58,0.2657930850982666,2.5020201206207275
59,0.2022807002067566,0.9439157843589783
60,0.13277895748615265,2.7835075855255127
61,0.2723674476146698,0.4511544704437256
62,0.1763487458229065,1.6503510475158691
63,0.3252400755882263,1.6664345264434814
64,0.22957079112529755,3.065122604370117
65,0.35064077377319336,1.0308725833892822
66,0.08279750496149063,2.8252015113830566
67,0.06889940798282623,3.260589599609375
68,0.21094317734241486,2.2431957721710205
69,0.22375550866127014,3.3456292152404785
70,0.29172202944755554,1.7114713191986084
71,0.06674371659755707,2.5860700607299805
72,0.10456277430057526,3.1586477756500244
73,0.06534822285175323,2.1747679710388184
74,0.12509606778621674,1.9302581548690796
75,0.25141966342926025,1.6515768766403198
76,0.2623113691806793,2.554852247238159
77,0.3232935965061188,0.9316427111625671
78,0.24691368639469147,2.3833394050598145
79,0.18688954412937164,2.559093952178955
80,0.2424430400133133,1.2649821043014526
81,0.10756780207157135,3.3584001064300537
82,0.06477928906679153,3.4576385021209717
83,0.22710949182510376,1.0129694938659668
84,0.07551449537277222,1.0437767505645752
85,0.10756780207157135,3.3584001064300537
86,0.20038814842700958,3.002614974975586
87,0.06432350724935532,3.367696523666382
88,0.06217384710907936,2.5684163570404053
89,0.10298033058643341,4.278900623321533
90,0.3267446458339691,1.633992314338684
91,0.099503293633461,4.2471604347229
92,0.2789224684238434,0.7491363286972046
93,0.21124716103076935,2.3642172813415527
94,0.019317878410220146,2.072887420654297
95,0.06889940798282623,3.260589599609375
96,0.32339975237846375,1.1046485900878906
97,0.2297709584236145,2.053406000137329
98,0.04424891620874405,1.4568827152252197
99,0.07343938201665878,2.015439510345459
100,0.2905502915382385,1.0426340103149414
101,0.15721026062965393,1.5326855182647705
102,0.04509108141064644,3.8767120838165283
103,0.2239963859319687,2.1221039295196533
104,0.29911234974861145,1.6000614166259766
105,0.22733929753303528,1.5776972770690918
106,0.10298033058643341,4.278900623321533
107,0.10352332890033722,3.9304518699645996
108,0.21527157723903656,2.577907085418701
109,0.1913527101278305,2.3246681690216064
110,0.13492505252361298,0.8758301734924316
111,0.30844128131866455,0.5858628749847412
112,0.06818416714668274,2.9666459560394287
113,0.2097158133983612,2.499476194381714
114,0.3468064069747925,2.2157082557678223
115,0.3398451805114746,2.200076103210449
116,0.20713670551776886,2.601318120956421
117,0.18800392746925354,2.117047071456909
118,0.24763916432857513,2.030959129333496
119,0.21124716103076935,2.3642172813415527
120,0.1945190578699112,1.9676501750946045
121,0.24832317233085632,2.1928675174713135
122,0.14153778553009033,1.8696619272232056
123,0.050496626645326614,0.9311407804489136
124,0.30680978298187256,0.30100584030151367
125,0.16167151927947998,1.1580084562301636
126,0.11012941598892212,3.3584001064300537
127,0.1043453961610794,2.3640661239624023
128,0.301980197429657,2.5202250480651855
129,0.36034268140792847,1.3282012939453125
130,0.2534816861152649,1.8019951581954956
131,0.0891168862581253,3.3395795822143555
132,0.29884278774261475,0.43468785285949707
133,0.06889940798282623,3.260589599609375
134,0.18747307360172272,1.2513136863708496
135,0.1512366533279419,2.71273136138916
136,0.16792726516723633,0.8627172708511353
137,0.17010881006717682,0.8666152954101562
138,0.24763916432857513,2.030959129333496
139,0.17033883929252625,1.8909493684768677
140,0.18845383822917938,2.231116771697998
141,0.17062042653560638,1.5844733715057373
142,0.20860107243061066,3.3092472553253174
143,0.22957079112529755,3.065122604370117
144,0.05583629757165909,0.9630305767059326
145,0.38399457931518555,1.853016972541809
146,0.07797910273075104,4.074290752410889
147,0.15149667859077454,1.6867423057556152
148,0.1722669005393982,2.226529121398926
149,0.23328439891338348,1.977308988571167
150,0.11257466673851013,1.231414556503296
151,0.21320998668670654,1.4497286081314087
152,0.06237056851387024,3.7543997764587402
153,0.09790536016225815,4.26031494140625
154,0.2203982025384903,3.764887571334839
155,0.12052568048238754,1.2414425611495972
156,0.02422623336315155,2.6545145511627197
157,0.12782704830169678,2.1033525466918945
158,0.061311494559049606,5.354414939880371
159,0.099503293633461,4.2471604347229
160,0.13556775450706482,1.5114799737930298
161,0.2048129141330719,2.025242567062378
162,0.3796864449977875,1.4745819568634033
163,0.03140741214156151,3.2871532440185547
164,0.28843504190444946,0.5504297018051147
165,0.3118744492530823,0.2953857183456421
166,0.3307698369026184,0.713737964630127
167,0.31499606370925903,1.2458722591400146
168,0.11613421142101288,2.3142528533935547
169,0.21328815817832947,1.5380243062973022
170,0.23034727573394775,1.5700476169586182
171,0.1712268441915512,1.8971081972122192
172,0.21545828878879547,3.0849339962005615
173,0.14217764139175415,1.6260159015655518
174,0.28735122084617615,0.7302485704421997
175,0.10756780207157135,3.3584001064300537
176,0.14597123861312866,1.924850583076477
177,0.3858635127544403,1.4445298910140991
178,0.34567612409591675,1.0913360118865967
179,0.22113166749477386,2.729546070098877
180,0.1777452975511551,1.4751863479614258
181,0.24907654523849487,1.301725149154663
182,0.05584026128053665,3.958484649658203
183,0.22957079112529755,3.065122604370117
184,0.27189135551452637,0.9711405634880066
185,0.11308088898658752,1.5761418342590332
186,0.3546270430088043,1.4457074403762817
187,0.22541648149490356,3.5430119037628174
188,0.13556775450706482,1.5114799737930298
189,0.2780742049217224,0.4540007710456848
190,0.23443381488323212,1.146038293838501
191,0.2152346968650818,1.8790181875228882
192,0.04509108141064644,3.8767120838165283
193,0.22034379839897156,2.8733649253845215
194,0.19315068423748016,1.88645339012146
195,0.3409673571586609,1.1680591106414795
196,0.05583629757165909,0.9630305767059326
197,0.133182093501091,1.3253850936889648
198,0.23011060059070587,2.192345380783081
199,0.24691368639469147,2.3833394050598145
200,0.1460215151309967,1.385722041130066
201,0.12662380933761597,1.5555784702301025
202,0.050768814980983734,1.1763968467712402
203,0.3316565454006195,0.9076139330863953
204,0.18969793617725372,2.3923416137695312
205,0.16307276487350464,1.4422568082809448
206,0.14277516305446625,1.1858336925506592
207,0.11484041810035706,0.8517202734947205
208,0.30348169803619385,1.0353870391845703
209,0.27071961760520935,2.0752878189086914
210,0.21110598742961884,2.5955405235290527
211,0.17552706599235535,2.448430061340332
212,0.2643117308616638,1.1981773376464844
213,0.24554342031478882,1.480867862701416
214,0.2892477810382843,0.6612792015075684
215,0.12752649188041687,3.178562879562378
216,0.08225882798433304,1.0624396800994873
217,0.17976918816566467,1.7649251222610474
218,0.23444132506847382,1.1291923522949219
219,0.2467149943113327,3.528683662414551
220,0.067567840218544,2.7263286113739014
221,0.11072327941656113,1.675087809562683
222,0.19700759649276733,1.4924254417419434
223,0.2744796574115753,2.620267391204834
224,0.06477928906679153,3.4576385021209717
225,0.04007139056921005,4.611551761627197
226,0.3767106533050537,1.0423508882522583
227,0.2589840292930603,1.9746659994125366
228,0.3729912340641022,1.1284620761871338
229,0.21599730849266052,1.7991089820861816
230,0.21736176311969757,2.372551679611206
231,0.171189084649086,1.270750880241394
232,0.026707107201218605,2.8983912467956543
233,0.08618049323558807,4.078010559082031
234,0.2271685153245926,3.009071111679077
235,0.10298033058643341,4.278900623321533
236,0.3113039433956146,2.007347583770752
237,0.027963075786828995,2.2715351581573486
238,0.19691252708435059,2.544858932495117
239,0.2905502915382385,1.0426340103149414
240,0.09097296744585037,3.841695785522461
241,0.2278025597333908,2.0023462772369385
242,0.14908508956432343,0.8197169303894043
243,0.10359963029623032,3.9094314575195312
244,0.03585028275847435,5.200869560241699
245,0.17390042543411255,1.498960256576538
246,0.19794438779354095,3.0184755325317383
247,0.31272244453430176,0.8752490878105164
248,0.274803102016449,1.274749517440796
249,0.22641755640506744,1.1262305974960327
250,0.19344621896743774,2.7256784439086914
251,0.06534822285175323,2.1747679710388184
252,0.10210034996271133,1.1400671005249023
253,0.24037502706050873,1.770870327949524
254,0.3409673571586609,1.0735304355621338
255,0.3199782371520996,0.6154788732528687
256,0.03140741214156151,3.2871532440185547
257,0.09875395148992538,1.1161255836486816
258,0.14153778553009033,1.8696619272232056
259,0.33670929074287415,0.4516005516052246
260,0.21323862671852112,2.451303243637085
261,0.10456277430057526,3.1586477756500244
262,0.03440694138407707,1.7764668464660645
263,0.0745503306388855,2.817997932434082
